Calcite version,ID,file,Version-ID,Bug,CHANGE_TYPE_computation,CHANGE_TYPE_data,CHANGE_TYPE_other,HASSAN_edhcm,HASSAN_hcm,HASSAN_ldhcm,HASSAN_lgdhcm,HASSAN_whcm,ISSUE_major_bug,ISSUE_major_improvement,MOSER_authors,MOSER_bugfix,MOSER_revisions,MOSER_sum_lines_deleted,MOSER_weighted_age,PMD_arp,PMD_cis,PMD_odpl,PMD_rule_type_basic rules,PMD_rule_type_controversial rules,PMD_rule_type_design rules,PMD_rule_type_string and stringbuffer rules,PMD_rule_type_unnecessary and unused code rules,PMD_severity_critical,PMD_severity_major,PMD_severity_minor,COV_INSTRUCTION,COV_BRANCH,COV_LINE,COV_COMPLEXITY,COV_METHOD
1.7.0,346.0,avatica/noop-driver/src/main/java/org/apache/calcite/avatica/noop/AvaticaNoopConnection.java,1.7.0-346,0.0,0.0,0.0,0.0,0.663602811475955,1.01254865827824,0.736536557478237,47.0730390341532,0.01745531072253,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1.7.0,347.0,avatica/noop-driver/src/main/java/org/apache/calcite/avatica/noop/AvaticaNoopDatabaseMetaData.java,1.7.0-347,0.0,0.0,0.0,0.0,0.663602811475955,1.01254865827824,0.736536557478237,47.0730390341532,0.05250230178261,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1.7.0,348.0,avatica/noop-driver/src/main/java/org/apache/calcite/avatica/noop/AvaticaNoopDriver.java,1.7.0-348,0.0,0.0,0.0,0.0,0.663602811475955,1.01254865827824,0.736536557478237,47.0730390341532,0.0050456757557313,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,349.0,avatica/noop-driver/src/main/java/org/apache/calcite/avatica/noop/AvaticaNoopParameterMetaData.java,1.7.0-349,0.0,0.0,0.0,0.0,0.663602811475955,1.01254865827824,0.736536557478237,47.0730390341532,0.00579570863834,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.7.0,350.0,avatica/noop-driver/src/main/java/org/apache/calcite/avatica/noop/AvaticaNoopPreparedStatement.java,1.7.0-350,0.0,0.0,0.0,0.0,0.663602811475955,1.01254865827824,0.736536557478237,47.0730390341532,0.0234555737833998,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1.7.0,351.0,avatica/noop-driver/src/main/java/org/apache/calcite/avatica/noop/AvaticaNoopResultSet.java,1.7.0-351,0.0,0.0,0.0,0.0,0.663602811475955,1.01254865827824,0.736536557478237,47.0730390341532,0.0450701577640327,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1.7.0,352.0,avatica/noop-driver/src/main/java/org/apache/calcite/avatica/noop/AvaticaNoopResultSetMetaData.java,1.7.0-352,0.0,0.0,0.0,0.0,0.663602811475955,1.01254865827824,0.736536557478237,47.0730390341532,0.0090685793988144,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.7.0,353.0,avatica/noop-driver/src/main/java/org/apache/calcite/avatica/noop/AvaticaNoopStatement.java,1.7.0-353,0.0,0.0,0.0,0.0,0.663602811475955,1.01254865827824,0.736536557478237,47.0730390341532,0.0130232982343876,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1.7.0,354.0,avatica/noop-driver/src/main/java/org/apache/calcite/avatica/noop/PackageMarker.java,1.7.0-354,0.0,0.0,0.0,0.0,0.663602811475955,1.01254865827824,0.736536557478237,47.0730390341532,0.0025228378778656,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,355.0,core/src/main/java/org/apache/calcite/sql/type/ReturnTypes.java,1.7.0-355,0.0,0.0,3.0,1.0,0.92206374146516,1.68066243947148,1.08899339503379,67.4298680823522,0.0106239876347226,2.0,0.0,2.0,0.0,3.0,3.0,370.441176470588,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.835394862,0.6875,0.883018868,0.73255814,0.913043478
1.7.0,356.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeName.java,1.7.0-356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.96539548,0.86,0.967032967,0.803571429,0.952380952
1.7.0,359.0,core/src/main/java/org/apache/calcite/jdbc/CalciteFactory.java,1.7.0-359,0.0,0.0,0.0,0.0,0.536960159779927,0.536960159779927,0.536960159779927,53.9640508143481,0.0004204856380422,1.0,0.0,1.0,0.0,1.0,1.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.714285714,0.5,0.5
1.7.0,401.0,core/src/main/java/org/apache/calcite/sql/SqlAbstractDateTimeLiteral.java,1.7.0-401,0.0,0.0,0.0,2.0,0.412065559028531,0.412065559028531,0.412065559028531,41.412247000545,0.0111369070007711,1.0,0.0,1.0,0.0,1.0,4.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708333333,0.0,0.846153846,0.75,0.818181818
1.7.0,414.0,core/src/main/java/org/apache/calcite/sql/SqlSampleSpec.java,1.7.0-414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0
1.7.0,450.0,core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableCollect.java,1.7.0-450,0.0,0.0,2.0,0.0,0.484783446821583,0.484783446821583,0.484783446821583,48.7203344265928,0.0005124560748642,2.0,0.0,1.0,1.0,1.0,2.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.914893617,0.5,1.0,0.666666667,1.0
1.7.0,452.0,core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableIntersect.java,1.7.0-452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.096491228,0.125,0.16,0.25,0.5
1.7.0,453.0,core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableIntersectRule.java,1.7.0-453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941176471,0.5,0.888888889,0.666666667,1.0
1.7.0,491.0,core/src/main/java/org/apache/calcite/rel/metadata/Metadata.java,1.7.0-491,0.0,0.0,0.0,1.0,0.658918832869971,0.658918832869971,0.658918832869971,66.2207963326358,0.0001177061151964,1.0,0.0,1.0,0.0,1.0,1.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,509.0,core/src/main/java/org/apache/calcite/schema/impl/ScalarFunctionImpl.java,1.7.0-509,0.0,0.0,0.0,0.0,0.536960159779927,0.536960159779927,0.536960159779927,53.9640508143481,0.0004204856380422,1.0,0.0,1.0,0.0,1.0,1.0,650.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.933333333,0.857142857,0.961538462,0.857142857,1.0
1.7.0,513.0,core/src/main/java/org/apache/calcite/sql/fun/SqlArrayQueryConstructor.java,1.7.0-513,0.0,0.0,0.0,0.0,0.658918832869971,0.658918832869971,0.658918832869971,66.2207963326358,0.0001177061151964,1.0,0.0,1.0,0.0,1.0,1.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1.7.0,514.0,core/src/main/java/org/apache/calcite/sql/fun/SqlArrayValueConstructor.java,1.7.0-514,0.0,0.0,0.0,1.0,0.658918832869971,0.658918832869971,0.658918832869971,66.2207963326358,0.0001177061151964,1.0,0.0,1.0,0.0,1.0,1.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913043478,0.5,0.9,0.666666667,1.0
1.7.0,526.0,core/src/main/java/org/apache/calcite/sql/fun/SqlPositionFunction.java,1.7.0-526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933333333,0.666666667,1.0,0.75,1.0
1.7.0,550.0,core/src/main/java/org/apache/calcite/sql/util/ListSqlOperatorTable.java,1.7.0-550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913043478,0.857142857,0.863636364,0.75,0.8
1.7.0,638.0,core/src/main/java/org/apache/calcite/rel/RelDistributionTraitDef.java,1.7.0-638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.159090909,0.0,0.153846154,0.25,0.333333333
1.7.0,639.0,core/src/main/java/org/apache/calcite/rel/RelHomogeneousShuttle.java,1.7.0-639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781818182,0.0,0.785714286,0.785714286,0.785714286
1.7.0,644.0,core/src/main/java/org/apache/calcite/rel/logical/LogicalExchange.java,1.7.0-644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.631578947,0.5,0.692307692,0.428571429,0.5
1.7.0,647.0,core/src/main/java/org/apache/calcite/rel/rules/JoinUnionTransposeRule.java,1.7.0-647,0.0,0.0,0.0,1.0,0.702927148691774,1.1194432895482,0.789983873113216,47.2261536521353,0.0018206491668328,2.0,0.0,2.0,0.0,2.0,5.0,465.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.973154362,0.75,0.911111111,0.636363636,1.0
1.7.0,648.0,piglet/src/main/java/org/apache/calcite/piglet/Ast.java,1.7.0-648,1.0,3.0,1.0,0.0,0.484783446821583,0.484783446821583,0.484783446821583,48.7203344265928,0.0776370953419344,1.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,6.0,0.943163097,0.763157895,0.958115183,0.878378378,0.979591837
1.7.0,649.0,piglet/src/main/java/org/apache/calcite/piglet/Handler.java,1.7.0-649,0.0,0.0,3.0,0.0,0.484783446821583,0.484783446821583,0.484783446821583,48.7203344265928,0.0520142915987217,1.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0,0.786483839,0.707317073,0.811594203,0.716216216,0.944444444
1.7.0,650.0,core/src/main/java/org/apache/calcite/rel/rules/FilterJoinRule.java,1.7.0-650,0.0,5.0,10.0,1.0,0.712483002332675,1.41955352225397,0.869680369399937,51.4221318907977,0.0128929033726483,3.0,0.0,1.0,2.0,3.0,40.0,322.043478260869,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.840354767,0.933333333,0.90990991,0.840909091,0.714285714
1.7.0,651.0,core/src/main/java/org/apache/calcite/sql/fun/SqlSequenceValueOperator.java,1.7.0-651,0.0,0.0,2.0,2.0,0.365948785718008,0.365948785718008,0.365948785718008,36.7775495225369,0.0003565979938785,0.0,0.0,1.0,0.0,1.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829268293,0.7,0.941176471,0.636363636,0.833333333
1.7.0,652.0,core/src/main/java/org/apache/calcite/sql/validate/SqlValidator.java,1.7.0-652,1.0,0.0,0.0,2.0,0.590208888610016,1.31497450452646,0.750968285158917,37.855073572869,0.0144486949239554,3.0,0.0,2.0,0.0,4.0,6.0,367.705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1.7.0,654.0,core/src/main/java/org/apache/calcite/adapter/clone/ArrayTable.java,1.7.0-654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,6.0,0.802419355,0.876712329,0.790697674,0.640522876,0.587719298
1.7.0,655.0,core/src/main/java/org/apache/calcite/adapter/clone/CloneSchema.java,1.7.0-655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921465969,0.785714286,0.902439024,0.75,0.888888889
1.7.0,656.0,core/src/main/java/org/apache/calcite/sql/fun/SqlGroupIdFunction.java,1.7.0-656,0.0,0.0,0.0,1.0,0.283394478151278,0.283394478151278,0.283394478151278,28.4809100655235,0.000146381445326,1.0,0.0,1.0,0.0,1.0,1.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1.7.0,657.0,core/src/main/java/org/apache/calcite/sql/fun/SqlGroupingFunction.java,1.7.0-657,0.0,0.0,0.0,1.0,0.283394478151278,0.283394478151278,0.283394478151278,28.4809100655235,0.000146381445326,1.0,0.0,1.0,0.0,1.0,1.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1.7.0,659.0,core/src/main/java/org/apache/calcite/jdbc/JavaTypeFactoryImpl.java,1.7.0-659,1.0,6.0,8.0,3.0,0.484783446821583,0.484783446821583,0.484783446821583,48.7203344265928,0.0078149551416798,2.0,0.0,1.0,1.0,1.0,13.0,1110.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.843191197,0.88,0.881987578,0.837209302,0.931034483
1.7.0,660.0,core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableTableScan.java,1.7.0-660,1.0,0.0,0.0,0.0,0.484783446821583,0.484783446821583,0.484783446821583,48.7203344265928,0.006149472898371,2.0,0.0,1.0,1.0,1.0,3.0,326.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.929978118,0.819444444,0.95,0.745098039,1.0
1.7.0,661.0,core/src/main/java/org/apache/calcite/adapter/java/Array.java,1.7.0-661,0.0,0.0,0.0,0.0,0.484783446821583,0.484783446821583,0.484783446821583,48.7203344265928,0.0052526747673585,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,662.0,core/src/main/java/org/apache/calcite/adapter/java/Map.java,1.7.0-662,0.0,0.0,0.0,0.0,0.484783446821583,0.484783446821583,0.484783446821583,48.7203344265928,0.0056370168235067,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,663.0,core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactoryImpl.java,1.7.0-663,1.0,1.0,0.0,0.0,0.484783446821583,0.484783446821583,0.484783446821583,48.7203344265928,0.0005124560748642,2.0,0.0,1.0,1.0,1.0,1.0,326.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.905697446,0.806122449,0.93697479,0.849056604,0.964912281
1.7.0,664.0,core/src/main/java/org/apache/calcite/sql/type/ArraySqlType.java,1.7.0-664,0.0,2.0,0.0,1.0,0.484783446821583,0.484783446821583,0.484783446821583,48.7203344265928,0.0006405700935803,2.0,0.0,1.0,1.0,1.0,2.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1.7.0,665.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/Types.java,1.7.0-665,0.0,1.0,2.0,1.0,0.484783446821583,0.484783446821583,0.484783446821583,48.7203344265928,0.0078149551416798,2.0,0.0,1.0,1.0,1.0,1.0,326.0,2.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,7.0,0.441494592,0.407185629,0.456066946,0.338345865,0.469387755
1.7.0,666.0,core/src/main/java/org/apache/calcite/schema/Schema.java,1.7.0-666,0.0,0.0,0.0,1.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.009963151429927,1.0,0.0,1.0,0.0,1.0,5.0,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1.7.0,667.0,core/src/main/java/org/apache/calcite/plan/Contexts.java,1.7.0-667,0.0,0.0,0.0,1.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0007472363572445,1.0,0.0,1.0,0.0,1.0,2.0,318.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.832460733,0.740740741,0.836734694,0.724137931,0.866666667
1.7.0,668.0,core/src/main/java/org/apache/calcite/plan/RelOptRule.java,1.7.0-668,0.0,4.0,3.0,1.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0038607211790967,1.0,0.0,1.0,0.0,1.0,6.0,318.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,0.922077922,0.804347826,0.961904762,0.796296296,0.935483871
1.7.0,669.0,core/src/main/java/org/apache/calcite/tools/RelBuilderFactory.java,1.7.0-669,0.0,0.0,0.0,0.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0051061151078376,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,670.0,core/src/main/java/org/apache/calcite/rel/rules/CalcSplitRule.java,1.7.0-670,0.0,0.0,4.0,0.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0027398666432299,1.0,0.0,1.0,0.0,1.0,10.0,217.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.274509804,0.0,0.25,0.666666667,0.666666667
1.7.0,671.0,core/src/main/java/org/apache/calcite/rel/rules/FilterCorrelateRule.java,1.7.0-671,0.0,1.0,5.0,0.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0052306545007116,1.0,0.0,1.0,0.0,1.0,18.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869281046,0.666666667,0.923076923,0.5,0.75
1.7.0,672.0,core/src/main/java/org/apache/calcite/rel/rules/FilterMergeRule.java,1.7.0-672,0.0,1.0,3.0,1.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0036116423933485,1.0,0.0,1.0,0.0,1.0,13.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936170213,0.0,0.928571429,0.8,0.8
1.7.0,673.0,core/src/main/java/org/apache/calcite/rel/rules/FilterProjectTransposeRule.java,1.7.0-673,0.0,2.0,7.0,2.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0061024302508303,1.0,0.0,1.0,0.0,1.0,18.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.571428571,0.848484848,0.545454545,0.75
1.7.0,674.0,core/src/main/java/org/apache/calcite/rel/rules/FilterSetOpTransposeRule.java,1.7.0-674,0.0,1.0,3.0,1.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.002864406036104,1.0,0.0,1.0,0.0,1.0,8.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942857143,1.0,0.923076923,0.8,0.75
1.7.0,675.0,core/src/main/java/org/apache/calcite/rel/rules/JoinCommuteRule.java,1.7.0-675,0.0,2.0,4.0,1.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0034871030004744,1.0,0.0,1.0,0.0,1.0,11.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.838487973,0.85,0.861111111,0.7,0.7
1.7.0,676.0,core/src/main/java/org/apache/calcite/rel/rules/JoinProjectTransposeRule.java,1.7.0-676,1.0,2.0,8.0,1.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0067251272152007,1.0,0.0,1.0,0.0,1.0,22.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963249516,0.916666667,0.948148148,0.827586207,0.818181818
1.7.0,677.0,core/src/main/java/org/apache/calcite/rel/rules/JoinPushExpressionsRule.java,1.7.0-677,0.0,1.0,2.0,1.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0022417090717335,1.0,0.0,1.0,0.0,1.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.75,0.846153846,0.666666667,0.75
1.7.0,678.0,core/src/main/java/org/apache/calcite/rel/rules/JoinPushThroughJoinRule.java,1.7.0-678,0.0,2.0,17.0,1.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0073478241795711,1.0,0.0,1.0,0.0,1.0,27.0,318.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.977150538,0.85,0.984732824,0.764705882,0.857142857
1.7.0,679.0,core/src/main/java/org/apache/calcite/rel/rules/ProjectMultiJoinMergeRule.java,1.7.0-679,0.0,0.0,2.0,0.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0032380242147262,1.0,0.0,1.0,0.0,1.0,14.0,318.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.7.0,680.0,core/src/main/java/org/apache/calcite/rel/rules/ProjectSortTransposeRule.java,1.7.0-680,0.0,0.0,2.0,1.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0012453939287408,1.0,0.0,1.0,0.0,1.0,5.0,318.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.7.0,681.0,core/src/main/java/org/apache/calcite/rel/rules/SemiJoinProjectTransposeRule.java,1.7.0-681,1.0,0.0,2.0,1.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0031134848218521,1.0,0.0,1.0,0.0,1.0,12.0,318.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.7.0,682.0,core/src/main/java/org/apache/calcite/rel/rules/UnionMergeRule.java,1.7.0-682,0.0,1.0,7.0,3.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0068496666080748,1.0,0.0,1.0,0.0,1.0,30.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,683.0,core/src/main/java/org/apache/calcite/rel/rules/UnionToDistinctRule.java,1.7.0-683,0.0,1.0,4.0,1.0,0.544859843824134,0.544859843824134,0.544859843824134,54.7579625104293,0.0038607211790967,1.0,0.0,1.0,0.0,1.0,14.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810344828,1.0,0.857142857,0.8,0.75
1.7.0,684.0,core/src/main/java/org/apache/calcite/interpreter/Interpreter.java,1.7.0-684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,4.0,0.427947598,0.234693878,0.531400966,0.369565217,0.675
1.7.0,686.0,linq4j/src/main/java/org/apache/calcite/linq4j/TransformedEnumerator.java,1.7.0-686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333,0.0,0.777777778,0.8,0.8
1.7.0,687.0,core/src/main/java/org/apache/calcite/interpreter/Bindables.java,1.7.0-687,0.0,0.0,2.0,0.0,0.930432811728808,1.34694895258523,1.01748953615025,70.0902841412842,0.002162543124472,3.0,0.0,2.0,0.0,3.0,10.0,353.782608695652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.304302204,0.441176471,0.308411215,0.272727273,0.243902439
1.7.0,688.0,core/src/main/java/org/apache/calcite/plan/ConventionTraitDef.java,1.7.0-688,1.0,0.0,1.0,0.0,0.658918832869971,0.658918832869971,0.658918832869971,66.2207963326358,0.0002354122303929,1.0,0.0,1.0,0.0,1.0,1.0,422.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.299065421,0.184210526,0.4,0.411764706,0.8
1.7.0,689.0,core/src/main/java/org/apache/calcite/rel/RelNode.java,1.7.0-689,0.0,0.0,0.0,7.0,0.837260696375861,1.14370227969155,0.901310556280763,66.9151944645371,0.0049472512017719,5.0,0.0,1.0,0.0,4.0,12.0,413.415384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,690.0,core/src/main/java/org/apache/calcite/rel/SingleRel.java,1.7.0-690,0.0,0.0,0.0,0.0,0.658918832869971,0.658918832869971,0.658918832869971,66.2207963326358,0.0002354122303929,1.0,0.0,1.0,0.0,1.0,2.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923076923,0.5,1.0,0.9,1.0
